RushingStatsID,PlayerID,PositionID,TeamID,GameID,Att,Yds,Lng,TD,RunShort,RunFive,RunFifteen,RunThirtyPlus,RZInsideTwenty,RZInsideTen,RZInsideFive,RZTD,RZTotal
385,162,2,9,88,15,67,13,0,9,6,0,0,1,1,0,0,2
386,162,2,9,89,13,19,11,0,11,2,0,0,0,0,0,0,0
387,162,2,9,90,6,17,7,0,4,2,0,0,0,1,0,0,1
388,164,1,9,12,4,19,9,0,1,2,0,0,1,0,0,0,1
389,164,1,9,19,1,17,17,0,0,0,1,0,0,0,0,0,0
390,164,1,9,29,5,13,9,0,0,1,0,0,0,0,0,0,0
391,164,1,9,33,1,-1,-1,0,1,0,0,0,0,0,0,0,0
392,164,1,9,61,1,0,0,0,0,0,0,0,0,0,0,0,0
393,164,1,9,84,2,10,10,0,0,1,0,0,0,0,0,0,0
394,164,1,9,85,11,17,12,0,5,0,0,0,0,2,0,0,2
395,164,1,9,86,1,9,9,0,0,1,0,0,0,0,0,0,0
396,164,1,9,87,2,3,4,0,1,0,0,0,0,0,0,0,0
397,164,1,9,89,1,3,3,0,1,0,0,0,0,0,0,0,0
398,164,1,9,90,3,-1,0,0,0,0,0,0,0,0,0,0,0
399,165,3,9,33,1,15,15,0,0,0,1,0,0,0,0,0,0
400,165,3,9,84,2,-1,2,0,2,0,0,0,1,0,0,0,1
401,166,2,9,84,6,5,5,0,5,1,0,0,0,0,1,0,1
402,166,2,9,85,8,32,13,0,5,3,0,0,1,0,0,0,1
403,166,2,9,86,1,1,1,0,1,0,0,0,0,0,0,0,0
404,171,2,10,14,2,4,2,0,2,0,0,0,0,0,0,0,0
405,171,2,10,24,10,35,11,0,7,3,0,0,0,0,0,0,0
406,171,2,10,34,19,80,11,0,10,10,0,0,1,0,0,0,1
407,171,2,10,88,22,95,16,1,14,7,1,0,3,0,0,1,3
408,171,2,10,91,7,19,6,0,5,2,0,0,1,1,0,0,2
409,171,2,10,93,18,92,17,1,10,7,1,0,0,2,1,1,3
410,171,2,10,94,15,80,26,0,12,5,1,0,0,0,1,0,1
411,171,2,10,95,14,67,36,2,9,5,0,1,0,0,1,1,1
412,171,2,10,96,20,78,11,1,15,5,0,0,2,0,3,1,5
413,171,2,10,97,15,98,39,1,10,2,2,1,0,0,0,0,0
414,171,2,10,98,20,159,47,2,13,6,2,1,3,0,2,2,5
415,173,2,10,14,22,79,25,2,16,3,2,0,2,2,4,2,8
416,173,2,10,34,2,2,3,0,2,0,0,0,0,0,0,0,0
417,173,2,10,88,10,25,12,0,7,3,0,0,1,0,0,0,1
418,173,2,10,91,1,3,3,0,1,0,0,0,0,0,0,0,0
419,173,2,10,92,32,132,21,1,25,6,3,0,2,0,1,0,3
420,173,2,10,93,16,107,48,0,10,4,1,1,1,0,0,0,1
421,173,2,10,94,2,6,3,0,2,0,0,0,0,0,0,0,0
422,173,2,10,95,16,49,15,1,12,3,1,0,2,1,1,1,4
423,173,2,10,96,3,9,4,0,3,0,0,0,1,0,0,0,1
424,173,2,10,97,4,1,4,0,3,2,0,0,0,0,0,0,0
425,173,2,10,98,5,10,4,1,5,0,0,0,0,1,2,1,3
426,175,2,10,14,2,8,6,0,1,0,0,0,0,0,0,0,0
427,175,2,10,91,2,5,4,0,2,0,0,0,0,0,0,0,0
428,175,2,10,92,4,18,6,1,2,2,0,0,1,2,0,1,3
429,179,3,10,92,1,0,0,0,0,0,0,0,0,0,0,0,0
430,179,3,10,94,1,-2,-2,0,1,0,0,0,0,0,0,0,0
431,181,2,10,92,1,3,3,0,1,0,0,0,0,0,0,0,0
432,184,2,10,91,1,4,4,0,1,0,0,0,0,0,0,0,0
433,184,2,10,92,1,4,4,0,1,0,0,0,0,1,0,0,1
434,185,1,10,14,5,42,25,0,2,1,1,0,0,0,0,0,0
435,185,1,10,24,5,6,5,0,2,1,0,0,0,0,0,0,0
436,185,1,10,34,2,5,3,0,2,0,0,0,1,0,0,0,1
437,185,1,10,88,6,29,9,0,0,3,0,0,0,0,0,0,0
438,185,1,10,91,6,36,17,0,3,2,1,0,1,0,0,0,1
439,185,1,10,92,2,17,13,0,1,0,0,0,0,0,0,0,0
440,185,1,10,93,4,8,8,0,1,1,0,0,1,0,0,0,1
441,185,1,10,94,1,6,6,0,0,1,0,0,0,0,0,0,0
442,185,1,10,95,3,24,15,0,2,1,1,0,0,0,0,0,0
443,185,1,10,97,4,25,12,1,2,2,0,0,0,1,0,1,1
444,185,1,10,98,2,-1,0,0,0,0,0,0,0,0,0,0,0
445,187,2,10,34,1,9,9,0,1,1,0,0,0,0,0,0,0
446,187,2,10,88,1,5,5,0,0,1,0,0,0,0,0,0,0
447,187,2,10,94,1,17,17,1,0,0,1,0,1,0,0,1,1
448,187,2,10,96,1,26,26,0,0,0,0,0,0,0,0,0,0
449,187,2,10,97,1,3,3,0,1,0,0,0,0,0,0,0,0
450,187,2,10,98,3,22,8,0,0,3,0,0,0,0,0,0,0
451,192,2,11,105,12,78,33,2,9,1,1,1,0,3,2,2,5
452,192,2,11,106,10,58,13,0,5,5,0,0,1,0,0,0,1
453,193,2,11,27,2,4,3,0,2,0,0,0,1,0,0,0,1
454,193,2,11,99,2,8,7,0,1,1,0,0,0,0,0,0,0
455,193,2,11,100,4,0,2,0,4,0,0,0,2,0,0,0,2
456,193,2,11,101,1,3,3,0,1,0,0,0,1,0,0,0,1
457,193,2,11,102,6,10,8,0,4,2,0,0,1,0,0,0,1
458,193,2,11,106,3,17,12,1,1,2,0,0,1,1,0,1,2
459,194,1,11,20,2,4,4,0,2,0,0,0,0,0,0,0,0
460,194,1,11,27,3,-7,-2,0,0,0,0,0,0,0,0,0,0
461,194,1,11,74,2,-2,-1,0,0,0,0,0,0,0,0,0,0
462,194,1,11,99,1,3,3,0,1,0,0,0,0,0,0,0,0
463,194,1,11,100,1,0,0,0,1,0,0,0,0,0,0,0,0
464,194,1,11,101,4,13,6,0,3,1,0,0,1,1,2,0,4
465,194,1,11,102,4,3,4,0,2,0,0,0,0,0,0,0,0
466,194,1,11,104,2,0,0,0,1,0,0,0,0,0,1,0,1
467,194,1,11,106,1,-1,-1,0,0,0,0,0,0,0,0,0,0
468,195,2,11,101,2,5,5,0,1,1,0,0,0,0,1,0,1
469,195,2,11,102,1,0,0,0,1,0,0,0,1,0,0,0,1
470,197,3,11,27,1,5,5,0,0,1,0,0,0,0,0,0,0
471,197,3,11,74,2,31,25,0,0,1,1,0,0,0,0,0,0
472,197,3,11,99,2,21,17,0,1,0,1,0,0,0,0,0,0
473,197,3,11,100,1,9,9,0,0,1,0,0,0,0,0,0,0
474,197,3,11,102,1,10,10,0,0,1,0,0,0,0,0,0,0
475,197,3,11,103,1,8,8,0,0,1,0,0,0,0,0,0,0
476,199,1,11,74,2,-2,-1,0,0,0,0,0,0,0,0,0,0
477,199,1,11,101,3,-4,-1,0,0,0,0,0,0,0,0,0,0
478,199,1,11,104,1,-1,-1,0,0,0,0,0,0,0,0,0,0
479,201,2,11,20,12,33,13,0,9,3,0,0,0,0,0,0,0
480,201,2,11,74,37,201,20,4,20,16,2,0,4,4,5,4,13
481,201,2,11,103,3,12,5,0,2,1,0,0,0,0,0,0,0
482,201,2,11,104,17,86,19,0,11,4,2,0,4,2,3,0,9
483,201,2,11,106,1,4,4,0,1,0,0,0,0,0,0,0,0
484,206,2,11,27,19,54,9,0,11,8,0,0,3,1,1,0,5
485,206,2,11,93,5,28,8,0,1,4,0,0,0,0,0,0,0
486,206,2,11,99,8,21,11,0,7,1,0,0,1,1,0,0,2
487,206,2,11,100,25,101,16,1,16,8,1,0,1,1,2,1,4
488,206,2,11,101,27,113,43,1,19,7,0,1,2,1,2,1,5
489,206,2,11,102,10,23,10,0,8,2,0,0,1,0,0,0,1
490,209,2,11,20,11,29,9,0,7,4,0,0,0,0,0,0,0
491,209,2,11,27,7,20,11,0,5,2,0,0,0,0,2,0,2
492,209,2,11,74,1,18,18,0,0,0,1,0,0,0,0,0,0
493,209,2,11,93,8,26,9,0,5,3,0,0,0,0,0,0,0
494,209,2,11,99,7,36,11,1,4,3,0,0,0,1,2,1,3
495,209,2,11,100,6,40,12,0,2,4,0,0,1,0,0,0,1
496,209,2,11,101,9,90,19,0,1,6,2,0,0,0,0,0,0
497,209,2,11,102,5,4,2,0,5,0,0,0,0,0,0,0,0
498,209,2,11,103,11,43,17,0,7,3,1,0,0,0,1,0,1
499,209,2,11,104,5,22,11,0,3,2,0,0,1,0,2,0,3
500,209,2,11,105,8,12,9,0,6,2,0,0,0,1,1,0,2
501,209,2,11,106,3,6,3,0,3,0,0,0,0,1,0,0,1
502,210,2,11,93,3,21,11,0,1,2,0,0,0,0,0,0,0
503,210,2,11,104,6,17,4,0,6,0,0,0,1,0,0,0,1
504,211,4,11,104,1,-2,-2,0,1,0,0,0,0,0,0,0,0
505,213,2,12,63,1,1,1,1,1,0,0,0,0,0,1,1,1
506,213,2,12,80,2,3,2,0,1,0,0,0,0,0,0,0,0
507,213,2,12,107,1,5,5,0,0,1,0,0,0,0,0,0,0
508,217,2,12,10,4,8,4,0,5,0,0,0,0,2,1,0,3
509,217,2,12,46,6,15,4,1,6,0,0,0,0,1,2,1,3
510,217,2,12,49,5,40,13,0,1,4,0,0,0,0,0,0,0
511,217,2,12,69,3,10,6,0,2,1,0,0,0,0,0,0,0
512,217,2,12,91,15,71,18,0,9,5,1,0,4,1,0,0,5
513,217,2,12,107,10,33,20,1,8,1,1,0,1,0,1,1,2
514,217,2,12,108,11,36,10,0,8,3,0,0,2,0,0,0,2
515,217,2,12,109,1,1,1,0,1,0,0,0,0,0,0,0,0
516,217,2,12,110,3,6,3,0,3,0,0,0,0,1,0,0,1
517,217,2,12,111,2,0,0,0,2,0,0,0,0,0,0,0,0
518,220,1,12,49,2,9,8,0,1,1,0,0,0,0,0,0,0
519,220,1,12,91,6,14,8,0,2,1,0,0,1,0,0,0,1
520,220,1,12,107,6,50,29,0,1,1,2,0,0,0,0,0,0
521,220,1,12,108,4,34,12,1,1,3,0,0,1,0,0,1,1
522,221,3,12,46,1,2,2,0,1,0,0,0,0,0,0,0,0
523,221,3,12,49,4,30,16,0,1,2,1,0,0,0,0,0,0
524,221,3,12,63,2,6,3,0,2,0,0,0,0,0,0,0,0
525,221,3,12,69,2,1,1,0,2,0,0,0,0,0,0,0,0
526,221,3,12,80,1,-1,-1,0,1,0,0,0,0,0,0,0,0
527,221,3,12,91,9,29,7,0,7,2,0,0,1,0,0,0,1
528,221,3,12,107,1,0,0,0,1,0,0,0,0,0,0,0,0
529,221,3,12,108,3,10,8,0,2,1,0,0,0,0,0,0,0
530,221,3,12,109,2,1,2,0,2,0,0,0,1,0,0,0,1
531,221,3,12,110,1,5,5,0,0,1,0,0,0,1,0,0,1
532,221,3,12,111,9,33,10,0,5,4,0,0,0,0,0,0,0
533,222,1,12,46,2,-2,-1,0,0,0,0,0,0,0,0,0,0
534,222,1,12,109,1,-1,-1,0,0,0,0,0,0,0,0,0,0
535,222,1,12,111,1,8,8,0,0,1,0,0,0,0,0,0,0
536,223,2,12,10,16,55,11,0,12,4,0,0,2,0,1,0,3
537,223,2,12,46,10,37,13,0,5,6,0,0,2,0,1,0,3
538,223,2,12,49,2,3,4,0,2,0,0,0,0,0,0,0,0
539,223,2,12,63,18,61,22,0,12,5,1,0,1,1,0,0,2
540,223,2,12,69,6,34,10,1,2,4,0,0,0,0,1,1,1
541,223,2,12,80,16,56,11,0,11,5,0,0,2,1,0,0,3
542,223,2,12,91,6,25,12,0,4,2,0,0,0,0,0,0,0
543,223,2,12,107,10,61,18,0,6,3,1,0,0,0,0,0,0
544,223,2,12,108,8,27,11,0,6,2,0,0,0,0,0,0,0
545,223,2,12,109,9,35,9,0,6,3,0,0,1,0,0,0,1
546,223,2,12,110,11,38,9,1,8,3,0,0,0,2,1,1,3
547,223,2,12,111,10,42,12,0,6,4,0,0,0,0,0,0,0
548,229,2,12,10,1,3,3,0,1,0,0,0,0,0,0,0,0
549,229,2,12,63,1,1,1,0,1,0,0,0,0,0,0,0,0
550,229,2,12,80,1,8,8,0,0,1,0,0,0,0,0,0,0
551,229,2,12,91,2,23,16,0,0,1,1,0,0,0,0,0,0
552,231,1,12,63,2,1,2,0,1,0,0,0,0,0,0,0,0
553,231,1,12,69,5,40,23,0,2,0,0,0,0,0,0,0,0
554,231,1,12,80,2,10,6,0,1,1,0,0,0,0,0,0,0
555,231,1,12,108,2,-1,0,0,1,0,0,0,0,0,0,0,0
556,232,3,12,10,1,1,1,0,1,0,0,0,0,0,0,0,0
557,232,3,12,108,2,43,38,0,0,1,0,1,0,0,0,0,0
558,233,2,13,26,11,40,11,0,8,3,0,0,1,0,0,0,1
559,233,2,13,43,7,13,7,0,5,2,0,0,0,1,0,0,1
560,233,2,13,52,5,16,5,0,4,1,0,0,1,0,0,0,1
561,233,2,13,70,3,22,17,0,2,0,1,0,0,0,0,0,0
562,233,2,13,76,1,0,0,0,1,0,0,0,0,0,0,0,0
563,233,2,13,109,14,42,9,0,10,4,0,0,0,0,0,0,0
564,233,2,13,111,7,6,5,0,6,1,0,0,2,0,0,0,2
565,233,2,13,112,13,78,46,0,10,2,0,1,0,0,1,0,1
566,233,2,13,113,9,9,6,0,8,1,0,0,0,0,0,0,0
567,233,2,13,114,5,14,7,0,4,1,0,0,0,0,0,0,0
568,233,2,13,115,36,156,21,0,19,16,1,0,4,0,0,0,4
569,233,2,13,116,16,46,9,0,11,4,0,0,1,1,0,0,2
570,237,1,13,43,6,49,16,0,0,4,1,0,1,0,0,0,1
571,237,1,13,52,3,3,2,0,2,0,0,0,1,0,0,0,1
572,237,1,13,70,1,5,5,0,0,1,0,0,0,0,0,0,0
573,237,1,13,76,5,10,9,0,1,1,0,0,0,0,0,0,0
574,237,1,13,109,4,12,12,0,1,1,0,0,0,0,0,0,0
575,237,1,13,111,2,10,14,0,1,1,0,0,0,1,0,0,1
576,237,1,13,112,7,34,8,1,3,5,0,0,1,0,1,1,2
577,237,1,13,113,5,14,11,0,0,2,0,0,0,0,0,0,0
578,237,1,13,114,5,16,6,0,2,2,0,0,0,0,0,0,0
579,238,2,13,26,28,138,40,1,18,8,1,2,2,1,3,1,6
580,238,2,13,43,15,56,18,0,11,3,1,0,0,0,0,0,0
581,238,2,13,52,23,157,33,2,11,8,2,1,1,1,1,2,3
582,238,2,13,70,20,109,34,2,10,9,0,1,2,1,1,2,4
583,238,2,13,76,27,103,10,0,18,10,0,0,2,0,0,0,2
584,238,2,13,109,20,151,43,2,12,6,0,2,1,1,2,1,4
585,238,2,13,111,19,79,18,0,11,6,2,0,0,0,0,0,0
586,238,2,13,113,8,6,4,0,7,1,0,0,0,0,0,0,0
587,238,2,13,114,20,102,33,0,15,6,0,1,1,0,0,0,1
588,241,2,13,26,3,9,7,0,2,1,0,0,0,2,0,0,2
589,241,2,13,76,1,2,2,0,1,0,0,0,0,0,0,0,0
590,241,2,13,109,2,7,5,0,1,1,0,0,0,0,0,0,0
591,241,2,13,111,5,13,10,0,3,2,0,0,1,0,0,0,1
592,241,2,13,112,1,5,5,0,0,1,0,0,0,0,0,0,0
593,241,2,13,115,13,54,11,0,9,4,0,0,0,0,0,0,0
594,241,2,13,116,2,16,8,0,0,2,0,0,1,0,0,0,1
595,244,3,13,111,1,-7,-7,0,0,1,0,0,0,0,0,0,0
596,244,3,13,112,1,0,0,0,1,0,0,0,0,0,0,0,0
597,244,3,13,113,1,8,8,0,0,1,0,0,0,0,0,0,0
598,244,3,13,115,1,6,6,0,0,1,0,0,0,0,0,0,0
599,246,1,13,26,1,-1,-1,0,0,0,0,0,0,0,0,0,0
600,246,1,13,115,4,-3,2,0,1,0,0,0,0,0,0,0,0
601,246,1,13,116,1,2,2,0,1,0,0,0,0,0,0,0,0
602,250,1,13,111,2,-2,-1,0,0,0,0,0,0,0,0,0,0
603,252,3,14,54,1,13,13,0,0,1,0,0,0,0,0,0,0
604,252,3,14,58,1,-2,-2,0,1,0,0,0,0,0,0,0,0
605,252,3,14,68,1,4,4,0,1,0,0,0,0,0,0,0,0
606,252,3,14,120,1,11,11,0,0,1,0,0,0,0,0,0,0
607,254,2,14,73,2,27,17,0,0,1,1,0,0,0,0,0,0
608,254,2,14,120,2,6,4,0,2,0,0,0,0,0,0,0,0
609,260,2,14,41,5,24,12,0,3,2,0,0,0,1,0,0,1
610,260,2,14,54,6,29,10,0,4,2,0,0,0,0,0,0,0
611,260,2,14,73,4,20,16,0,2,1,1,0,0,0,1,0,1
612,260,2,14,77,8,31,9,0,5,3,0,0,0,0,0,0,0
613,260,2,14,119,2,7,4,0,2,0,0,0,0,0,0,0,0
614,260,2,14,120,1,4,4,0,1,0,0,0,0,0,0,0,0
615,261,2,14,58,19,52,12,0,13,6,0,0,1,0,1,0,2
616,261,2,14,68,26,91,17,2,16,9,1,0,2,1,2,2,5
617,261,2,14,77,13,55,12,0,7,6,0,0,1,2,1,0,4
618,261,2,14,112,34,176,18,1,18,12,3,0,4,0,3,1,7
619,261,2,14,117,16,46,14,1,14,2,0,0,1,0,3,1,4
620,261,2,14,118,18,64,13,0,14,4,0,0,1,0,1,0,2
621,261,2,14,119,10,55,16,0,6,3,1,0,0,0,0,0,0
622,261,2,14,121,18,59,15,0,13,2,1,0,1,0,0,0,1
623,262,3,14,117,1,-2,-2,0,1,0,0,0,0,0,0,0,0
624,263,1,14,41,2,3,2,0,2,0,0,0,0,0,0,0,0
625,263,1,14,54,1,11,11,0,0,1,0,0,0,0,0,0,0
626,263,1,14,73,1,18,18,0,0,0,0,0,0,0,0,0,0
627,263,1,14,77,1,1,1,1,1,0,0,0,0,0,1,1,1
628,263,1,14,112,1,-1,-1,0,0,0,0,0,0,0,0,0,0
629,263,1,14,118,1,5,5,0,0,1,0,0,0,0,0,0,0
630,263,1,14,119,2,-3,-1,0,0,0,0,0,0,0,0,0,0
631,270,2,14,41,17,59,17,0,9,7,1,0,1,0,0,0,1
632,270,2,14,54,18,51,22,0,14,3,1,0,0,0,1,0,1
633,270,2,14,58,10,35,18,1,8,1,1,0,1,2,1,1,4
634,270,2,14,68,8,21,11,0,6,2,0,0,1,1,1,0,3
635,270,2,14,73,12,22,9,1,12,1,0,0,0,0,1,1,1
636,270,2,14,77,15,66,23,1,11,3,1,0,3,0,2,1,5
637,270,2,14,112,6,18,5,0,5,1,0,0,3,0,0,0,3
638,270,2,14,117,5,9,5,0,4,1,0,0,0,0,0,0,0
639,270,2,14,118,8,12,5,0,7,1,0,0,0,0,0,0,0
640,270,2,14,119,20,65,11,1,13,7,0,0,4,2,1,1,7
641,270,2,14,120,13,33,7,1,9,4,0,0,0,1,1,1,2
642,270,2,14,121,2,2,5,0,1,1,0,0,0,0,0,0,0
643,272,1,15,122,3,10,8,0,1,0,0,0,0,0,1,0,1
644,277,3,15,123,1,11,11,0,0,1,0,0,0,0,0,0,0
645,277,3,15,125,2,22,14,0,1,1,0,0,0,0,0,0,0
646,277,3,15,131,1,4,4,0,1,0,0,0,0,0,0,0,0
647,280,1,15,4,2,7,7,0,0,0,0,0,0,0,0,0,0
648,280,1,15,44,2,6,4,0,0,0,0,0,0,0,0,0,0
649,280,1,15,123,4,19,13,0,2,1,0,0,0,0,1,0,1
650,280,1,15,124,2,7,5,0,1,1,0,0,0,0,0,0,0
651,280,1,15,125,6,9,3,0,5,0,0,0,1,0,0,0,1
652,280,1,15,126,17,107,12,1,6,10,0,0,2,0,0,1,2
653,280,1,15,127,7,41,10,0,2,4,0,0,0,0,0,0,0
654,280,1,15,128,12,24,8,0,5,4,0,0,2,2,1,0,5
655,280,1,15,129,7,43,14,1,1,5,0,0,0,2,0,1,2
656,280,1,15,130,5,30,15,0,3,1,1,0,0,0,0,0,0
657,280,1,15,131,9,49,10,0,2,6,0,0,0,0,0,0,0
658,282,2,15,44,11,36,10,1,9,2,0,0,0,0,2,1,2
659,282,2,15,122,9,20,6,0,7,2,0,0,0,0,0,0,0
660,282,2,15,123,15,37,22,1,11,3,1,0,1,0,1,1,2
661,282,2,15,124,5,31,15,0,3,1,1,0,0,0,0,0,0
662,282,2,15,127,13,50,18,0,8,4,1,0,2,0,0,0,2
663,282,2,15,128,16,79,18,0,7,8,1,0,3,0,1,0,4
664,282,2,15,129,8,46,13,0,3,4,0,0,0,0,0,0,0
665,282,2,15,130,7,24,13,0,5,2,0,0,1,0,0,0,1
666,282,2,15,131,12,85,26,0,4,6,2,0,1,1,0,0,2
667,283,2,15,122,7,11,5,0,6,1,0,0,1,0,1,0,2
668,283,2,15,123,4,-5,2,0,4,0,0,0,0,1,1,0,2
669,283,2,15,124,3,4,2,0,3,0,0,0,0,0,0,0,0
670,283,2,15,131,2,5,3,0,2,0,0,0,0,0,0,0,0
671,285,2,15,44,6,29,17,0,4,1,1,0,0,0,0,0,0
672,285,2,15,126,9,25,6,1,4,5,0,0,0,1,1,1,2
673,285,2,15,130,3,11,5,0,2,1,0,0,0,0,0,0,0
674,285,2,15,131,1,16,16,0,0,0,1,0,0,0,0,0,0
675,287,2,15,4,11,34,7,0,9,1,0,0,3,0,0,0,3
676,287,2,15,44,13,31,8,0,12,2,0,0,1,0,0,0,1
677,287,2,15,122,14,72,17,0,6,7,1,0,1,0,1,0,2
678,287,2,15,129,8,20,7,0,6,2,0,0,1,0,0,0,1
679,287,2,15,130,10,41,8,0,7,3,0,0,0,0,0,0,0
680,287,2,15,131,7,21,9,0,5,2,0,0,1,0,0,0,1
681,289,3,16,18,1,2,2,0,1,0,0,0,0,0,0,0,0
682,292,3,16,133,1,4,4,0,1,0,0,0,0,0,0,0,0
683,293,4,16,121,1,4,4,0,1,0,0,0,0,0,0,0,0
684,295,3,16,39,1,15,15,0,0,0,1,0,0,0,0,0,0
685,295,3,16,94,1,0,0,0,1,0,0,0,0,0,0,0,0
686,295,3,16,133,1,1,1,0,1,0,0,0,0,0,0,0,0
687,296,1,16,18,1,5,5,0,0,1,0,0,0,0,0,0,0
688,297,2,16,18,9,20,7,0,8,1,0,0,0,0,1,0,1
689,297,2,16,39,24,119,28,0,15,7,2,0,4,0,0,0,4
690,297,2,16,48,16,66,20,0,11,4,1,0,0,0,0,0,0
691,297,2,16,83,13,36,8,0,11,3,0,0,0,0,0,0,0
692,297,2,16,94,18,107,14,0,7,11,0,0,1,0,0,0,1
693,297,2,16,121,19,95,17,0,10,8,1,0,1,0,0,0,1
694,297,2,16,132,13,63,19,1,7,5,1,0,0,3,0,1,3
695,297,2,16,133,6,10,4,0,6,0,0,0,1,0,1,0,2
696,297,2,16,134,16,38,9,0,11,5,0,0,1,0,0,0,1
697,297,2,16,135,14,49,11,0,11,3,0,0,0,0,0,0,0
698,297,2,16,136,23,81,11,1,16,7,0,0,3,1,1,1,5
699,297,2,16,137,10,28,7,0,6,4,0,0,0,0,0,0,0
700,299,2,16,18,3,15,10,0,1,2,0,0,0,0,0,0,0
701,299,2,16,39,10,26,6,0,7,3,0,0,2,0,0,0,2
702,299,2,16,48,7,50,15,1,3,3,1,0,1,0,1,1,2
703,299,2,16,83,7,16,7,1,4,2,0,0,1,0,1,1,2
704,299,2,16,94,10,43,11,0,6,4,0,0,2,1,0,0,3
705,299,2,16,121,9,25,7,0,7,2,0,0,1,0,0,0,1
706,299,2,16,132,4,0,3,0,4,0,0,0,1,0,1,0,2
707,299,2,16,133,3,13,6,1,2,1,0,0,0,2,0,1,2
708,299,2,16,134,11,14,6,0,9,2,0,0,1,0,3,0,4
709,299,2,16,135,2,17,13,0,1,1,0,0,0,0,0,0,0
710,299,2,16,136,4,36,15,1,1,2,1,0,0,1,0,1,1
711,299,2,16,137,5,19,12,0,4,1,0,0,0,0,0,0,0
712,303,1,16,18,3,18,7,0,0,3,0,0,1,0,0,0,1
713,303,1,16,39,7,58,23,0,1,2,2,0,2,0,0,0,2
714,303,1,16,48,5,11,8,0,2,1,0,0,0,0,0,0,0
715,303,1,16,83,9,14,7,0,2,2,0,0,0,0,0,0,0
716,303,1,16,94,10,18,9,0,4,3,0,0,1,1,0,0,2
717,303,1,16,121,8,24,16,0,1,3,1,0,0,1,0,0,1
718,303,1,16,132,9,64,15,0,4,4,2,0,1,1,0,0,2
719,303,1,16,133,12,54,10,0,6,4,0,0,3,0,0,0,3
720,303,1,16,134,3,37,23,0,1,0,0,0,0,0,0,0,0
721,303,1,16,135,5,14,9,0,4,1,0,0,0,0,1,0,1
722,303,1,16,136,4,24,19,0,1,1,1,0,0,0,0,0,0
723,303,1,16,137,3,17,9,0,1,2,0,0,0,0,0,0,0
724,311,3,17,30,1,-5,-5,0,0,1,0,0,0,0,0,0,0
725,311,3,17,56,1,-3,-3,0,1,0,0,0,0,0,0,0,0
726,311,3,17,118,1,2,2,0,1,0,0,0,0,0,0,0,0
727,315,2,17,84,7,20,7,0,7,1,0,0,1,0,1,0,2
728,315,2,17,118,9,31,20,1,9,0,1,0,2,1,1,1,4
729,316,2,17,16,16,32,6,1,13,3,0,0,0,0,1,1,1
730,316,2,17,30,24,88,13,0,14,10,0,0,2,1,0,0,3
731,316,2,17,42,23,71,21,1,15,9,1,0,0,1,1,1,2
732,316,2,17,56,21,95,20,0,14,4,2,0,2,0,1,0,3
733,316,2,17,79,19,67,18,0,12,6,1,0,1,0,0,0,1
734,316,2,17,84,13,53,18,0,11,4,1,0,0,0,0,0,0
735,316,2,17,118,15,91,22,0,9,3,3,0,1,0,0,0,1
736,316,2,17,133,18,62,20,0,14,3,1,0,0,1,1,0,2
737,316,2,17,138,18,23,5,1,16,2,0,0,2,0,1,1,3
738,316,2,17,139,19,42,17,0,15,3,1,0,2,0,0,0,2
739,316,2,17,140,10,24,7,0,8,2,0,0,0,0,0,0,0
740,316,2,17,141,5,12,7,0,4,1,0,0,0,0,0,0,0
741,319,3,17,84,1,2,2,0,1,0,0,0,0,0,0,0,0
742,320,3,17,16,1,-1,-1,0,1,0,0,0,0,0,0,0,0
743,320,3,17,133,1,4,4,0,1,0,0,0,0,0,0,0,0
744,321,2,17,56,5,12,5,1,4,1,0,0,0,1,2,1,3
745,321,2,17,138,1,1,1,0,1,0,0,0,0,0,0,0,0
746,321,2,17,141,5,16,7,0,4,1,0,0,0,0,0,0,0
747,323,2,17,16,1,0,0,0,1,0,0,0,0,0,0,0,0
748,323,2,17,118,1,2,2,0,1,0,0,0,0,0,0,0,0
749,323,2,17,139,1,2,2,0,1,0,0,0,0,0,0,0,0
750,323,2,17,140,1,3,3,0,1,0,0,0,0,0,0,0,0
751,328,1,17,56,2,-2,-1,0,0,0,0,0,0,0,0,0,0
752,328,1,17,79,1,-3,-3,0,1,0,0,0,0,0,0,0,0
753,328,1,17,84,4,29,12,0,0,1,0,0,0,0,0,0,0
754,328,1,17,138,1,1,1,0,3,0,0,0,0,0,0,0,0
755,329,1,17,118,2,-2,-1,0,0,0,0,0,0,0,0,0,0
756,329,1,17,133,6,16,13,0,1,2,0,0,0,0,0,0,0
757,329,1,17,138,2,3,4,0,1,0,0,0,0,0,0,0,0
758,329,1,17,139,4,-4,-1,0,0,0,0,0,0,0,0,0,0
759,329,1,17,140,4,23,13,0,1,2,0,0,0,0,0,0,0
760,329,1,17,141,1,7,7,0,0,1,0,0,0,0,0,0,0
761,330,2,17,16,1,6,6,0,0,1,0,0,0,0,0,0,0
762,330,2,17,30,12,40,13,1,7,5,0,0,0,0,3,1,3
763,330,2,17,79,3,10,8,0,2,1,0,0,0,0,0,0,0
764,330,2,17,84,1,5,5,0,0,1,0,0,0,0,0,0,0
765,330,2,17,133,1,2,2,0,1,0,0,0,0,0,0,0,0
766,330,2,17,139,2,6,5,0,1,1,0,0,0,0,0,0,0
767,330,2,17,140,5,14,5,0,4,1,0,0,0,0,0,0,0
768,332,3,18,22,2,11,9,0,1,1,0,0,2,0,0,0,2
